video_title,video_id,video_length_minutes,video_created,comments,card_clicks,cards_shown,clicks_per_card_shown,card_teaser_clicks,card_teasers_shown,clicks_per_card_teaser_shown,end_screen_elements_shown,end_screen_element_clicks,clicks_per_end_screen_element_shown,youtube_red_watch_time_minutes,youtube_red_views,youtube_red_watch_time_hours,annotation_clicks,clickable_annotations_shown,annotation_click_through_rate,annotation_closes,closable_annotations_shown,annotation_close_rate,annotations_shown,likes,likes_added,likes_removed,dislikes,dislikes_added,dislikes_removed,shares,videos_in_playlists,videos_added_to_playlists,videos_removed_from_playlists,subscribers,subscribers_gained,subscribers_lost,watch_time_minutes,views,average_view_duration,average_percentage_viewed,watch_time_hours
PHP-Programmierung - die for-Schleife,_EKe7yyKhkc,1.92,"Nov 22, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.0,51.22,0
sed - Erste Schritte mit regulären Ausdrücken,_JqALpNvDoY,7.58,"Jun 20, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,24,0.00,1,49,2.04,49,1,1,0,1,1,0,1,0,0,0,1,1,0,225,59,3.8,50.25,4
CrunchBang Linux 11 - Demo,_VSdyDjad34,7.67,"Jul 09, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.5,7.03,0
Python-Programmierung - Dictionaries (Teil 3),_d0OvgZFk7c,3.80,"Aug 21, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,1.5,38.27,0
Unity - herkömmliche Scrollleiste aktivieren,_fTRBcVCm4M,1.70,"Jul 03, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0.9,51.43,0
Gnome3 - bunte System-Status-Icons,_friJrE2AVE,2.30,"Jan 09, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.3,58.46,0
Git für Einsteiger - Branches anlegen,_g8ItehO7gA,3.13,"Jul 30, 2015",0,1,2,50.00,1,126,0.79,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,1,1,0,0,0,171,103,1.7,52.92,3
Gnome 3.10 - Notizen (Notes) - Demo,_rNzPww2waQ,2.58,"Sep 29, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.6,99.35,0
Linux - Kernel- und Softwareinformationen im /proc-Verzeichnis,_trAOuKfQNA,2.55,"Nov 10, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,2.2,85.32,0
popcorn.js - Bilder anzeigen,_zzr7eACRCs,3.23,"Jun 20, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0.8,23.35,0
LibreOffice - Textmarken,aIEEl_H5-70,3.05,"Sep 04, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,99,65,1.5,49.74,2
sed - Mehr Kommandos,aQWODmFxxpo,4.65,"Nov 15, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,2.7,58.37,0
Firefox OS 1.5 und Firefox OS 1.3 im Vergleich (per Simulator) - Demo,aWx8K2idXjY,8.98,"Apr 10, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.3,3.74,0
LibreOffice - Calc - Rechenleiste,a_KEq6ecrl4,4.27,"Jul 31, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,2.7,63.52,0
Python-Programmierung - Slicing - Abkürzen erlaubt,aa1Pa2Ht1nY,2.42,"Jul 20, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,1.2,48.87,0
Firefox OS - Einstellungen - Sprache,aa66mq2-1hA,1.20,"Aug 18, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.2,18.04,0
Scratch-Tutorial (Teil 2) - Anlegen der vier Sprites,aiVLT0LT6Zg,5.13,"Mar 19, 2017",0,0,0,0.00,0,13,0.00,3,1,33.33,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,4,5,1,0,0,0,37,26,1.4,27.89,1
feren OS 2017.08 - Demo (ohne Audio),aof-Yt5e7vY,5.25,"Aug 21, 2017",0,1,1,100.00,0,2,0.00,0,0,0.00,0,1,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,2,3,1,-2,0,2,41,50,0.8,15.52,1
Screencasting auf dem Linux-Desktop in der Cloud - Demo,aqKMryxUeZs,6.13,"Sep 26, 2015",0,0,0,0.00,0,9,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,1.5,24.07,0
Linux - Backups verschlüsseln - Konzept,aus7bN_CwGo,5.75,"Mar 21, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,2.0,35.18,0
nginx - Installation,aynkdUcW6A8,3.38,"Oct 16, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,11,19,0.6,16.98,0
Präsentationen mit HTML und reveal.js - Installation und Grundgerüst,b78FOC85R6I,3.50,"Mar 25, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,2,1,0,0,0,145,100,1.4,41.37,2
LibreOffice - Calc - Sortieren von Zellen,b78o2PkBjus,5.87,"Sep 17, 2015",0,0,1,0.00,0,19,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,235,129,1.8,31.02,4
Fedora - Aktualisierungen installieren,bAYRYrI8-TA,2.12,"Jul 07, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1.5,69.76,0
LibreOffice - Calc - Zellen,bEggio8X2ls,2.03,"Aug 01, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0.8,41.07,0
Linux - cat und tac - Dateien ausgeben,bFmOQd2QHbU,3.85,"May 08, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,-1,0,1,0,0,0,0,1,1,0,0,0,0,46,26,1.8,45.58,1
woof - Webserver mit Limit,bJqiyOR8glg,4.75,"Oct 13, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.0,21.59,0
Python-Programmierung - Modul webbrowser,bKYgXPr3BnA,2.43,"Feb 23, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,145,149,1.0,40.02,2
Linux - SimpleScreenRecorder (Screencasting-Tool),bN2bqTcuEqE,4.05,"Nov 14, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,2.9,72.67,0
SteamOS Session installieren,bN2pJcs7KzY,4.05,"Jan 18, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,37,1.3,31.00,1
Linux - Tor Browser Bundle installieren - anonym surfen,bOdkJo8U3II,3.65,"Mar 21, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,1,1,0,0,0,151,75,2.0,55.00,3
Firefox OS - Firefox OS Simulator,bXYf-9I3GRE,3.08,"Jul 26, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0.7,24.00,0
Linux - SSHFS,bgd6iToEDy8,5.08,"Dec 14, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,98,1.5,28.69,2
Python-Programmierung - Modul random - Zufallszahlen generieren,bkgJMBuHLkA,5.08,"Oct 26, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,2,1,1,1,0,393,251,1.6,30.77,7
Linux - Administrator-Rechte vergeben,boq9Ls-LvKg,4.53,"Sep 04, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,2,2,0,0,0,0,0,6,8,2,0,0,0,2073,1330,1.6,34.39,35
Linux - Nautilus - Tastenkürzel,bxi8y6blUYs,3.00,"Aug 30, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0.8,25.21,0
Linktipp: Linux - The Art of Command Line,byOfOmhN-tU,1.27,"Jun 24, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0.8,60.99,0
Screencast short 020 - OpenOffice Writer - Format übertragen,cA_78AcJsVc,0.53,"Jan 30, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,2,4,2,0,0,0,18,46,0.4,71.99,0
stegdetect (Steganografieerkennung),ca89Mduz2jo,2.10,"Jul 30, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,4,9,0,0,0,0.00,0,0,0.00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,837,1291,0.6,30.89,14
Firefox - NoScript,ci-Y-ZKObfc,3.95,"Mar 29, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0.9,23.95,0
Taskwarrior - Abhängigkeiten (depends),cp22NlXhK5Q,4.10,"Jul 01, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,33,1.8,43.60,1
Xubuntu 15.04 Beta 1 - Demo,cpCBWuxcpig,5.73,"Feb 27, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,1.4,23.85,1
Matplotlib und Pylab - das Beispiel etwas aufgebessert,cqiCe2Qj-UE,4.27,"Jul 12, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2.1,48.57,0
Reguläre Ausdrücke mit Regex Cross­word lernen,cuh1h57PrfQ,2.18,"Jan 28, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,1,1,0,0,0,0,0,0,0,0,0,0,53,69,0.8,35.32,1
Firefox - Cookie Button in the status bar,cwyxSOWiahQ,2.80,"Apr 06, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0.5,17.06,0
Taskwarrior - Prioritäten,d1SiHgcmmpY,3.33,"Sep 26, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,30,1.7,51.40,1
bottle - redirect,dBkQ-YMAdkE,1.82,"Jun 10, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,43,0.7,41.25,1
Online-TV mit Magine und Pipelight/Silverlight unter Linux betrachten,dIyHCbx8Jrw,5.12,"Apr 29, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,1,1,0,0,0,159,127,1.3,24.47,3
reveal.js - Einbinden von Markdown-Syntax,dJDw02ldaws,2.07,"Apr 05, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,6,120,5.00,0,120,0.00,120,0,0,0,0,0,0,0,1,2,1,0,0,0,72,68,1.1,51.15,1
Linux - yum,dLBZ8QKkqjo,6.87,"Dec 14, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.2,3.27,0
KDE Plasma 5.2 - Demo (mit KaOS und Netrunner 15),dLV0Z5VXjVs,6.23,"Feb 16, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1.3,20.09,0
LibreOffice - Writer - Editiermodus Einfügen und Überschreiben,dTqDidkFU14,2.07,"Jan 29, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,1,2,4,2,0,0,0,85,80,1.1,51.26,1
Linux - Zeit und Datum,dVnvokEx-Qs,6.52,"Dec 13, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,1,1,0,0,1,1,0,0,0,0,186,114,1.6,25.08,3
Linktipp: 2 feine Tutorialsammlungen,dWQDbITfjtY,1.80,"Jun 28, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,5,1.6,91.09,0
Linux - Kostenloser Linux-Desktop in der Cloud: LabxNow,dZKfFs3qoR4,5.50,"Sep 26, 2015",0,0,0,0.00,0,5,0.00,0,0,0.00,0,0,0,0,0,0.00,0,21,0.00,21,0,0,0,0,0,0,0,0,1,1,0,0,0,77,52,1.5,26.98,1
Raspbian oder andere Abbilder sehr einfach mit Etcher auf eine SD-Karte schreiben,dZgJMf5FQ9g,6.88,"Mar 03, 2017",0,0,0,0.00,0,57,0.00,21,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,5,5,0,1,1,0,0,6,9,3,0,0,0,271,91,3.0,43.34,5
Gnome3 - Icons aktivieren,d_rY1MWCnB0,2.80,"Apr 24, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,58,1.1,39.70,1
reveal.js - Text einblenden,dfV2xV3bAws,3.25,"Apr 05, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,81,0.00,1,81,1.23,81,0,0,0,0,0,0,0,1,2,1,0,0,0,69,55,1.3,38.76,1
Python-Programmierung - docopt - automatische Hilfstexte,diBB4SGWKbM,1.45,"Jun 22, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,24,0.6,44.69,0
HTML und CSS - Ein Bild einfügen (img),diiikCQbmlA,4.02,"Apr 29, 2015",0,3,24,12.50,12,1096,1.09,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1413,1110,1.3,31.69,24
R - einfache Datentypen,dnkUZTFvjrQ,4.60,"May 25, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,60,1.7,37.93,2
Ubuntu Studio 13.10 - Demo,dp3Nwqe9wJA,10.30,"Oct 19, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,1,1,0,1,-1,0,1,0,0,0,88,71,1.2,11.98,1
Firefox OS 2.0 und Firefox OS 1.5 im Vergleich (per Simulator) - Demo,dp_rGiGY59A,9.93,"May 22, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,1.9,18.78,0
Fedora 23 Alpha (Workstation) - Demo,drmZqz3xtyQ,5.12,"Aug 13, 2015",0,0,0,0.00,0,9,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1.1,21.09,0
PHP-Programmierung - Variablen,dus1TdgvqnI,3.62,"Oct 21, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.7,18.93,0
LibreOffice - Calc - Autoformatierung von Tabellenbereichen (Autoformat),e96ob1K1iPo,2.70,"Mar 20, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,1.5,55.00,0
HTML5 - Grundgerüst,eCJL-8ivEnk,3.40,"Jun 19, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,2,1,0,0,0,21,16,1.3,37.86,0
Unity - Menü ins Fenster verlagern,eEcIP536uOM,1.45,"Jul 02, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0.7,45.38,0
HTML und CSS - Farben,eKb32vthRXw,5.05,"Mar 07, 2017",0,0,2,0.00,1,53,1.89,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,3,4,1,0,0,0,0,4,5,1,0,0,0,107,61,1.8,34.88,2
"Gnome3 - ein eigenes user-theme (Thema, Design, Erscheinungsbild)",eL1YdM5yqss,5.28,"Sep 29, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,11,1.7,31.69,0
Australis in Firefox Nightly,eTIGc5Duwi8,4.70,"Nov 20, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,11,0.3,7.27,0
R - Runden,eV9nQTR483A,3.57,"Apr 16, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,2.0,56.94,0
Firefox - Referrer blockieren,eap0LptvwTQ,4.97,"Jul 28, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,69,1.6,31.75,2
Firefox 29 mit Australis für Linux,edAxBU7qtR8,3.25,"Apr 29, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.8,23.91,0
Elementary OS 0.2beta2 luna - Demo,ef1-X8rRsU4,4.37,"Aug 05, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,23.52,0
Firefox OS - Bedienung,ehS1p4SEyOA,4.20,"Jul 25, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,1.2,27.61,0
Linux - Ein Benutzerfoto auswählen,ekOQer5QhgY,1.37,"Sep 02, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7,48.06,0
OpenOffice - erster Schritt,ekV0RVpiDZ0,5.07,"Dec 13, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0.4,7.45,0
Fedora 20 Beta MATE - Demo,elmBNrz606Y,5.15,"Nov 13, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3.1,61.07,0
redis - Lebensdauer von Schlüsseln,eoTZuCYClvk,2.88,"Oct 19, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,2.6,89.31,1
Debian - dpkg - Pakete deinstallieren (Paketverwaltung .deb),epVWDCqhU9Y,2.40,"Dec 12, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,140,0.00,12,140,8.57,140,0,0,0,0,0,0,0,0,0,0,0,0,0,100,83,1.2,50.07,2
LibreOffice - Calc - Zahlen und Text eingeben,f9FobgLEh5k,3.73,"Apr 17, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,28,2.1,55.56,1
Taskwarrior - erste Schritte,fEImlb_kYYg,6.87,"Sep 23, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,121,2.0,29.45,4
popcorn.js - Hallo Welt,fF9IttGIULg,3.90,"Apr 07, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,1,2,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,87,120,0.7,18.62,1
Gnome 3.24 - Night light - Demo,fIJ1Mgr2qAY,0.87,"Mar 22, 2017",0,0,0,0.00,0,0,0.00,0,0,0.00,3,5,0,0,0,0.00,0,0,0.00,0,1,1,0,1,1,0,1,2,3,1,0,0,0,332,595,0.6,64.38,6
CouchDB - Installation,fJpN4v3ip9Y,3.63,"Apr 04, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,113,0.9,25.82,2
Linux - PDF-Dokumente schreiben mit Pandoc und Markdown - pandoc installieren,fOiCsUNZxuU,9.38,"Nov 01, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,71,3.1,33.28,4
"LibreOffice Calc - Datensätze säubern, vereinheitlichen und automatisch ausfüllen",fiXQhycZ-Jk,5.12,"Jun 26, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,1,1,0,0,0,0,0,0,1,1,0,0,0,217,93,2.3,45.54,4
mkdocs - eine Dokumentation im HTML-Format generieren,fw4yUkBUMQU,6.03,"Nov 12, 2017",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,4,4,0,0,0,0,0,5,7,2,0,0,0,143,54,2.6,43.81,2
opus - freier Audio-Codec,fw9ZfXJzLk8,4.22,"Sep 12, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0,0,0,0.00,0,0,0.00,0,1,1,0,1,1,0,0,0,0,0,0,0,0,89,90,1.0,23.53,1
Linux - Anwendungen in anderer Sprache starten,fx35uCpzndc,2.95,"Jan 30, 2015",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,14,7,1.9,65.97,0
Taskwarrior - Aufbau eines Taskwarrior-Kommandos,g0kUAXBdBlg,1.72,"Oct 19, 2012",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,1.3,75.47,0
LibreOffice Makro - Makros schreiben ohne Recorder,g3dcm1kXPlw,4.58,"May 09, 2014",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,4,5,6,1,1,1,0,1367,748,1.8,39.88,23
OS4 OpenLinux 13.6 - Demo,g6nHajx6Y6E,5.82,"Aug 04, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.5,9.38,0
awesome - ein Tiling-Fenstermanager - Installation,g7LzSCCpUdM,5.52,"Feb 13, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,38,2.4,43.27,2
Screencast short 038 - Gnome - Ordnerhintergrund,gG9qQGPs8x4,2.35,"Jan 31, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.7,70.82,0
Snowlinux 5 beta - Demo,gGqfqQ6d58Q,5.12,"Oct 17, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,9.19,0
Linux - Liquid prompt,gHMQKZGjjiw,7.82,"Oct 12, 2013",0,0,0,0.00,0,0,0.00,0,0,0.00,0,2,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,144,105,1.4,17.52,2
Python-Programmierung - Funktionen (Teil 2),gK6s5EFjHm4,4.73,"Sep 13, 2011",0,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,1.0,21.59,1
