date,watch_time_minutes,views,average_view_duration,average_percentage_viewed,card_clicks,cards_shown,clicks_per_card_shown,card_teaser_clicks,card_teasers_shown,clicks_per_card_teaser_shown,end_screen_elements_shown,end_screen_element_clicks,clicks_per_end_screen_element_shown,youtube_red_watch_time_minutes,youtube_red_views,youtube_red_watch_time_hours,annotation_clicks,clickable_annotations_shown,annotation_click_through_rate,annotation_closes,closable_annotations_shown,annotation_close_rate,annotations_shown,videos_published,videos_added,likes,likes_added,likes_removed,dislikes,dislikes_added,dislikes_removed,shares,comments,videos_in_playlists,videos_added_to_playlists,videos_removed_from_playlists,subscribers,subscribers_gained,subscribers_lost,watch_time_hours
2016-09-30,333,244,1.4,26.87,0,0,0.00,0,26,0.00,0,0,0.00,0,0,0,0,12,0.00,7,12,58.33,12,,,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,6
2016-10-01,231,183,1.3,24.48,0,0,0.00,0,10,0.00,0,0,0.00,0,0,0,0,6,0.00,0,6,0.00,6,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4
2016-10-02,442,294,1.5,31.42,0,0,0.00,0,34,0.00,0,0,0.00,0,1,0,0,24,0.00,2,26,7.69,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2016-10-03,395,292,1.4,27.49,0,0,0.00,0,19,0.00,0,0,0.00,0,0,0,0,11,0.00,0,11,0.00,11,,,0,0,0,1,1,0,0,0,1,1,0,1,1,0,7
2016-10-04,303,255,1.2,23.98,0,0,0.00,0,18,0.00,0,0,0.00,0,0,0,0,9,0.00,0,9,0.00,9,,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,5
2016-10-05,316,262,1.2,24.24,1,2,50.00,1,29,3.45,0,0,0.00,0,1,0,1,19,5.26,2,19,10.53,19,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
2016-10-06,330,269,1.2,24.95,0,0,0.00,0,30,0.00,0,0,0.00,0,0,0,0,12,0.00,0,14,0.00,14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2016-10-07,281,226,1.2,25.22,0,0,0.00,0,12,0.00,0,0,0.00,1,1,0,0,12,0.00,1,12,8.33,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-10-08,259,195,1.3,26.53,0,0,0.00,0,11,0.00,0,0,0.00,0,1,0,0,7,0.00,1,7,14.29,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-10-09,353,241,1.5,30.42,0,0,0.00,0,24,0.00,0,0,0.00,0,0,0,0,12,0.00,1,12,8.33,12,,,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,6
2016-10-10,386,255,1.5,32.15,0,0,0.00,0,27,0.00,0,0,0.00,0,1,0,0,24,0.00,4,24,16.67,24,,,1,1,0,0,0,0,0,0,0,0,0,-1,0,1,6
2016-10-11,317,243,1.3,27.25,0,2,0.00,1,21,4.76,0,0,0.00,0,1,0,0,15,0.00,2,19,10.53,19,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-10-12,520,401,1.3,24.23,0,0,0.00,0,15,0.00,0,0,0.00,0,0,0,0,24,0.00,4,24,16.67,24,2,2,2,3,1,1,1,0,0,1,7,9,2,1,1,0,9
2016-10-13,428,298,1.4,28.52,0,2,0.00,1,25,4.00,0,0,0.00,0,1,0,0,14,0.00,3,14,21.43,14,,,1,1,0,0,0,0,1,0,6,6,0,-2,0,2,7
2016-10-14,336,223,1.5,31.54,0,0,0.00,0,9,0.00,0,0,0.00,0,0,0,1,8,12.50,1,8,12.50,8,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6
2016-10-15,318,267,1.2,24.21,0,2,0.00,1,8,12.50,0,0,0.00,0,1,0,0,18,0.00,6,19,31.58,19,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2016-10-16,527,341,1.5,31.15,0,0,0.00,0,9,0.00,0,0,0.00,0,0,0,1,17,5.88,0,17,0.00,17,,,1,1,0,0,0,0,0,0,1,1,0,-1,0,1,9
2016-10-17,373,308,1.2,23.44,0,0,0.00,0,14,0.00,0,0,0.00,0,1,0,1,11,9.09,1,11,9.09,11,1,1,0,0,0,0,0,0,0,0,5,7,2,0,1,1,6
2016-10-18,396,307,1.3,25.32,0,0,0.00,0,5,0.00,0,0,0.00,6,1,0,0,7,0.00,2,8,25.00,8,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
2016-10-19,574,325,1.8,36.36,0,0,0.00,0,22,0.00,0,0,0.00,0,0,0,4,24,16.67,1,25,4.00,25,,,2,3,1,1,1,0,0,1,1,1,0,2,2,0,10
2016-10-20,392,260,1.5,30.29,1,2,50.00,1,13,7.69,0,0,0.00,0,0,0,0,10,0.00,1,10,10.00,10,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
2016-10-21,412,266,1.5,31.49,0,0,0.00,0,13,0.00,0,0,0.00,4,2,0,1,13,7.69,0,13,0.00,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2016-10-22,306,217,1.4,27.83,0,0,0.00,0,5,0.00,0,0,0.00,1,1,0,0,8,0.00,0,8,0.00,8,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
2016-10-23,370,269,1.4,25.98,0,0,0.00,0,15,0.00,0,0,0.00,0,0,0,4,34,11.76,4,34,11.76,34,,,2,2,0,0,0,0,0,0,8,8,0,0,0,0,6
2016-10-24,341,271,1.3,24.37,0,0,0.00,0,10,0.00,0,0,0.00,0,1,0,0,18,0.00,5,18,27.78,18,1,1,3,3,0,0,0,0,0,0,11,12,1,1,1,0,6
2016-10-25,342,266,1.3,26.35,0,0,0.00,0,24,0.00,0,0,0.00,0,0,0,0,25,0.00,2,26,7.69,26,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
2016-10-26,366,271,1.4,26.42,0,0,0.00,0,14,0.00,0,0,0.00,1,2,0,0,8,0.00,1,8,12.50,8,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6
2016-10-27,341,283,1.2,23.89,0,0,0.00,0,32,0.00,0,0,0.00,1,1,0,2,8,25.00,3,8,37.50,8,,,2,2,0,1,1,0,0,0,-1,0,1,0,0,0,6
2016-10-28,396,295,1.3,22.54,0,0,0.00,0,10,0.00,0,0,0.00,0,0,0,0,6,0.00,1,6,16.67,6,1,1,0,0,0,0,0,0,0,1,18,19,1,0,0,0,7
2016-10-29,320,236,1.4,22.95,0,0,0.00,0,9,0.00,0,0,0.00,0,0,0,0,7,0.00,0,7,0.00,7,,,2,2,0,0,0,0,0,0,34,34,0,0,0,0,5
2016-10-30,403,293,1.4,25.37,0,0,0.00,0,6,0.00,0,0,0.00,0,2,0,0,8,0.00,0,8,0.00,8,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
2016-10-31,364,272,1.3,26.44,0,0,0.00,0,14,0.00,0,0,0.00,0,0,0,0,16,0.00,0,16,0.00,16,,,0,0,0,0,0,0,0,0,3,3,0,-1,0,1,6
2016-11-01,392,289,1.4,26.48,0,0,0.00,0,24,0.00,0,0,0.00,0,0,0,0,7,0.00,1,7,14.29,7,,,0,0,0,0,0,0,0,0,10,10,0,1,1,0,7
2016-11-02,454,279,1.6,32.68,0,0,0.00,0,13,0.00,0,0,0.00,3,1,0,0,10,0.00,0,10,0.00,10,,,0,0,0,0,0,0,0,0,0,0,0,-2,0,2,8
2016-11-03,418,259,1.6,31.47,0,0,0.00,0,18,0.00,0,0,0.00,0,0,0,0,16,0.00,0,16,0.00,16,,,1,1,0,1,1,0,0,0,0,0,0,1,1,0,7
2016-11-04,364,253,1.4,29.72,0,0,0.00,0,13,0.00,0,0,0.00,0,0,0,0,8,0.00,0,8,0.00,8,,,1,1,0,0,0,0,0,0,19,19,0,0,0,0,6
2016-11-05,348,255,1.4,28.45,0,0,0.00,0,7,0.00,0,0,0.00,6,1,0,3,22,13.64,1,22,4.55,22,,,1,1,0,1,1,0,0,0,-1,0,1,-1,0,1,6
2016-11-06,509,371,1.4,28.16,0,0,0.00,0,15,0.00,0,0,0.00,0,2,0,0,9,0.00,1,9,11.11,9,,,1,1,0,1,1,0,0,0,-1,0,1,2,2,0,8
2016-11-07,401,274,1.5,31.41,0,0,0.00,0,18,0.00,0,0,0.00,0,0,0,0,6,0.00,1,6,16.67,6,,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7
2016-11-08,433,303,1.4,27.76,0,2,0.00,1,28,3.57,0,0,0.00,0,1,0,0,11,0.00,2,11,18.18,11,1,1,2,3,1,0,0,0,0,0,3,4,1,-1,0,1,7
2016-11-09,356,284,1.3,25.32,0,0,0.00,0,29,0.00,0,0,0.00,0,0,0,1,18,5.56,1,18,5.56,18,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6
2016-11-10,346,271,1.3,25.87,0,0,0.00,0,25,0.00,0,0,0.00,1,1,0,0,10,0.00,2,10,20.00,10,,,0,0,0,0,0,0,0,0,7,7,0,0,0,0,6
2016-11-11,321,274,1.2,23.67,0,0,0.00,0,17,0.00,0,0,0.00,0,0,0,0,25,0.00,2,25,8.00,25,,,0,0,0,0,0,0,0,0,-2,0,2,0,0,0,5
2016-11-12,427,298,1.4,30.24,0,0,0.00,0,11,0.00,0,0,0.00,0,0,0,0,32,0.00,0,32,0.00,32,,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7
2016-11-13,366,260,1.4,28.58,0,0,0.00,0,12,0.00,0,0,0.00,0,0,0,0,17,0.00,4,17,23.53,17,,,1,1,0,0,0,0,0,0,1,1,0,0,1,1,6
2016-11-14,354,270,1.3,26.70,0,0,0.00,0,28,0.00,0,0,0.00,0,0,0,2,17,11.76,1,17,5.88,17,,,0,0,0,0,0,0,0,0,1,1,0,-1,0,1,6
2016-11-15,380,274,1.4,28.25,0,2,0.00,1,16,6.25,0,0,0.00,0,0,0,0,13,0.00,4,13,30.77,13,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6
2016-11-16,346,269,1.3,26.15,0,0,0.00,0,26,0.00,0,0,0.00,0,0,0,0,12,0.00,0,12,0.00,12,,,2,2,0,0,0,0,0,0,1,1,0,1,1,0,6
2016-11-17,453,303,1.5,31.17,0,0,0.00,0,25,0.00,0,0,0.00,1,3,0,0,17,0.00,5,17,29.41,17,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8
2016-11-18,322,237,1.4,27.47,0,0,0.00,0,7,0.00,0,0,0.00,0,0,0,0,7,0.00,2,7,28.57,7,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
2016-11-19,272,220,1.2,26.14,0,0,0.00,0,5,0.00,0,0,0.00,0,0,0,0,5,0.00,1,5,20.00,5,,,0,0,0,1,1,0,1,0,9,9,0,-1,0,1,5
2016-11-20,290,238,1.2,24.68,0,0,0.00,0,18,0.00,0,0,0.00,0,0,0,0,9,0.00,0,9,0.00,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-11-21,355,287,1.2,26.24,0,0,0.00,0,17,0.00,0,0,0.00,0,2,0,0,13,0.00,4,13,30.77,13,,,1,1,0,0,0,0,0,0,1,2,1,2,2,0,6
2016-11-22,399,277,1.4,26.67,0,2,0.00,1,12,8.33,0,0,0.00,4,1,0,3,9,33.33,0,9,0.00,9,,,2,2,0,0,0,0,0,0,0,0,0,2,2,0,7
2016-11-23,404,261,1.5,29.70,0,0,0.00,0,21,0.00,0,0,0.00,1,2,0,0,10,0.00,0,10,0.00,10,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
2016-11-24,330,243,1.4,27.76,0,0,0.00,0,12,0.00,0,0,0.00,2,1,0,0,3,0.00,0,3,0.00,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-11-25,280,203,1.4,27.97,0,0,0.00,0,12,0.00,0,0,0.00,0,0,0,0,7,0.00,0,7,0.00,7,,,2,2,0,0,0,0,0,0,0,0,0,1,1,0,5
2016-11-26,312,224,1.4,27.43,0,0,0.00,0,11,0.00,0,0,0.00,2,1,0,2,7,28.57,1,7,14.29,7,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
2016-11-27,299,238,1.3,25.51,0,0,0.00,0,11,0.00,0,0,0.00,0,0,0,0,6,0.00,1,6,16.67,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-11-28,425,268,1.6,34.61,0,0,0.00,0,27,0.00,0,0,0.00,0,0,0,0,7,0.00,1,8,12.50,8,,,0,0,0,0,0,0,0,0,2,3,1,1,1,0,7
2016-11-29,394,282,1.4,28.47,0,2,0.00,1,13,7.69,0,0,0.00,2,3,0,0,17,0.00,1,17,5.88,17,,,2,2,0,0,0,0,0,0,-1,0,1,0,0,0,7
2016-11-30,315,234,1.3,27.53,0,0,0.00,0,8,0.00,0,0,0.00,0,0,0,0,18,0.00,0,18,0.00,18,,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,5
2016-12-01,304,253,1.2,26.57,0,0,0.00,0,14,0.00,0,0,0.00,1,2,0,0,6,0.00,3,6,50.00,6,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,5
2016-12-02,272,218,1.2,26.32,0,0,0.00,0,20,0.00,0,0,0.00,0,0,0,1,8,12.50,0,8,0.00,8,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
2016-12-03,398,230,1.7,33.53,0,0,0.00,0,8,0.00,0,0,0.00,0,0,0,2,9,22.22,1,9,11.11,9,,,1,1,0,0,0,0,0,1,0,0,0,2,2,0,7
2016-12-04,306,238,1.3,26.11,0,2,0.00,1,14,7.14,0,0,0.00,0,0,0,0,14,0.00,0,14,0.00,14,,,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5
2016-12-05,391,247,1.6,32.37,0,0,0.00,0,12,0.00,0,0,0.00,5,2,0,0,8,0.00,2,8,25.00,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2016-12-06,332,259,1.3,26.76,0,0,0.00,0,20,0.00,0,0,0.00,0,0,0,0,18,0.00,0,18,0.00,18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2016-12-07,463,281,1.6,35.96,0,4,0.00,3,28,10.71,0,0,0.00,0,1,0,0,19,0.00,3,19,15.79,19,,,0,0,0,1,1,0,0,0,1,1,0,0,0,0,8
2016-12-08,388,245,1.6,32.15,0,0,0.00,0,22,0.00,0,0,0.00,0,0,0,0,6,0.00,1,6,16.67,6,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6
2016-12-09,404,255,1.6,35.77,0,0,0.00,0,28,0.00,0,0,0.00,0,0,0,0,12,0.00,1,13,7.69,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2016-12-10,266,191,1.4,27.66,0,0,0.00,0,8,0.00,0,0,0.00,0,0,0,0,11,0.00,0,12,0.00,12,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
2016-12-11,430,265,1.6,32.32,0,0,0.00,0,15,0.00,0,0,0.00,0,2,0,0,13,0.00,1,14,7.14,14,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
2016-12-12,359,271,1.3,28.47,0,0,0.00,0,15,0.00,0,0,0.00,2,1,0,0,9,0.00,1,9,11.11,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2016-12-13,477,269,1.8,36.59,0,0,0.00,0,12,0.00,0,0,0.00,0,0,0,0,8,0.00,4,9,44.44,9,,,2,2,0,0,0,0,0,0,1,1,0,0,0,0,8
2016-12-14,319,268,1.2,24.76,0,0,0.00,0,32,0.00,0,0,0.00,1,1,0,0,11,0.00,1,11,9.09,11,,,1,1,0,0,0,0,0,0,-2,0,2,0,0,0,5
2016-12-15,301,240,1.3,25.80,0,0,0.00,0,18,0.00,0,0,0.00,5,2,0,1,16,6.25,4,16,25.00,16,,,0,0,0,0,0,0,0,0,-7,1,8,0,0,0,5
2016-12-16,303,216,1.4,28.58,0,0,0.00,0,13,0.00,0,0,0.00,0,0,0,0,10,0.00,3,11,27.27,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-12-17,270,219,1.2,23.97,0,0,0.00,0,14,0.00,0,0,0.00,1,1,0,0,6,0.00,1,6,16.67,6,,,0,0,0,0,0,0,0,0,0,0,0,-2,0,2,5
2016-12-18,390,301,1.3,28.02,0,0,0.00,0,20,0.00,0,0,0.00,1,2,0,1,18,5.56,1,18,5.56,18,,,2,2,0,0,0,0,0,0,0,0,0,2,2,0,6
2016-12-19,300,252,1.2,24.33,0,1,0.00,1,30,3.33,0,0,0.00,2,2,0,0,7,0.00,1,7,14.29,7,,,1,1,0,0,0,0,1,1,0,0,0,-1,0,1,5
2016-12-20,285,222,1.3,27.14,0,0,0.00,0,11,0.00,0,0,0.00,0,0,0,0,6,0.00,3,6,50.00,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-12-21,296,240,1.2,25.34,0,0,0.00,0,19,0.00,0,0,0.00,0,0,0,0,8,0.00,0,8,0.00,8,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
2016-12-22,309,207,1.5,31.38,0,0,0.00,0,7,0.00,0,0,0.00,0,1,0,0,8,0.00,1,8,12.50,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-12-23,300,171,1.8,34.48,0,2,0.00,1,14,7.14,0,0,0.00,0,0,0,0,19,0.00,1,19,5.26,19,,,0,0,0,1,1,0,0,0,0,0,0,0,1,1,5
2016-12-24,136,110,1.2,25.40,0,0,0.00,0,9,0.00,0,0,0.00,0,0,0,0,0,0.00,0,0,0.00,0,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2
2016-12-25,189,147,1.3,25.28,0,0,0.00,0,4,0.00,0,0,0.00,0,0,0,0,7,0.00,3,7,42.86,7,,,0,0,0,0,0,0,0,0,-1,1,2,1,1,0,3
2016-12-26,336,226,1.5,29.03,0,0,0.00,0,2,0.00,0,0,0.00,0,0,0,1,14,7.14,1,14,7.14,14,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6
2016-12-27,329,218,1.5,29.81,0,3,0.00,1,7,14.29,0,0,0.00,0,0,0,0,7,0.00,1,7,14.29,7,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
2016-12-28,247,186,1.3,27.60,0,0,0.00,0,9,0.00,0,0,0.00,0,0,0,0,4,0.00,1,4,25.00,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-12-29,281,194,1.5,27.43,0,0,0.00,0,8,0.00,0,0,0.00,0,0,0,0,6,0.00,0,6,0.00,6,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
2016-12-30,234,184,1.3,25.54,0,0,0.00,0,8,0.00,0,0,0.00,0,0,0,1,13,7.69,1,13,7.69,13,,,1,1,0,0,0,0,0,0,-1,0,1,1,1,0,4
2016-12-31,216,142,1.5,30.74,0,0,0.00,0,8,0.00,0,0,0.00,0,0,0,0,9,0.00,1,10,10.00,10,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4
